
PARAMETERS
----------
Population size: 50
k (tournament selection): 2
alpha (recombination): 0.6
sigma (mutation): 0.4

Mutation probability: 1.5
Recombination probability: 0.6

BEST RESULT
-----------
Fitness: 0.7484143976222262
Kernels: [59.98873911 10.57055413 73.58619874 52.07488485 29.33946905 32.43170446
 29.30419025 28.33695736]

KERNELS
-------
            
0.744 - [60.43698587372337, 10.313341182644782, 73.60430836015372, 51.369057025279844, 29.94550737895482, 32.51742991293996, 29.358658820802322, 28.078499594983153]
0.742 - [61.217539471661325, 10.454418512327374, 73.874024680751, 51.71438273504837, 29.779669066279702, 32.01513027309132, 29.425536961928625, 29.423433024859712]
0.738 - [60.268479394202885, 10.636988886524383, 73.12911541416891, 51.54914530820066, 29.538064174012533, 31.488909765460704, 29.514222707428985, 28.888048640565405]
0.748 - [59.82656766591972, 9.64424136927349, 74.45865126228516, 49.851976404621986, 28.828844161097404, 32.00219012012479, 27.69225189677342, 28.40874414186724]
0.744 - [60.60128272237485, 10.469316613355272, 73.56052811092766, 52.72933836647632, 28.654297526961344, 33.21853475566162, 27.437851878025658, 28.38459635146097]
0.738 - [61.67889076580115, 10.376399270321322, 73.76436452898074, 50.83436561678967, 28.441751100190054, 32.645137649398464, 28.742786318158558, 28.002429202333502]
0.742 - [60.13566274907881, 10.34269402189073, 73.7087041659091, 51.60899139387353, 30.049676987935648, 31.77624238664464, 29.02607337569097, 28.84211704976403]
0.745 - [61.19943375458736, 10.395450665111861, 74.46386208086129, 51.86001127841457, 28.57955588816907, 32.14520013486417, 30.11678220649719, 28.29364946384178]
0.746 - [60.46995422347009, 10.227131079436637, 73.82904184950914, 50.657167766116935, 28.67020141764723, 31.8961044476592, 28.068094608160507, 29.053838160809285]
0.742 - [60.829935371500945, 10.907454896399072, 74.12448358579115, 50.35080846341236, 29.51463098788469, 32.01530084636675, 27.752967173411868, 28.318456181042514]
0.738 - [61.065298389725044, 10.087959288172316, 74.58099628734675, 50.543453952945235, 28.4045710262509, 31.966159888219646, 29.654620610986456, 28.504450836843617]
0.746 - [60.82354339466288, 9.850069441541008, 74.28322207046858, 51.094244685408086, 28.892567485012464, 31.520548212272676, 29.275935211460315, 27.928194066575628]
0.746 - [61.33023197275165, 10.305575266471633, 73.7077366227409, 50.7306791418037, 29.106591223641356, 32.435552953549546, 28.53343236847216, 29.015854714024016]
0.746 - [61.04628058180227, 10.928943894495788, 73.69425913914509, 50.73633549984475, 29.475355925827195, 32.165056331502484, 28.58301247725213, 28.703142372736497]
0.746 - [60.629268959552505, 9.427364546153639, 74.17877214484484, 53.328990919820555, 28.828853451386973, 32.8989680266633, 28.204082656804015, 27.55621814265658]
0.748 - [59.988739112834715, 10.570554133390294, 73.58619873714744, 52.07488485159972, 29.33946905495465, 32.43170445526262, 29.30419025066007, 28.336957359539667]
0.746 - [60.268595378514654, 10.41691956295163, 73.92997525793858, 50.79613966429664, 28.84533085691949, 31.909146554250952, 29.533360894760012, 27.41934642245927]
0.746 - [60.53068619512918, 8.779738483843975, 74.08625338664879, 52.56694773428295, 29.264916727015674, 32.78961114121118, 27.952685414343513, 27.94475566017658]
0.747 - [60.2924242874882, 10.502471738026648, 75.07607084915665, 50.22572776969265, 28.89403988283944, 31.229249893516414, 27.75558359294179, 27.557737164836322]
0.741 - [61.19495068334783, 9.480659515173192, 73.08347757781314, 51.512116026488556, 29.5048767917943, 32.971917449427494, 27.88613918657899, 27.72671855431893]
0.744 - [61.3581228537859, 9.368287566894022, 72.8094594074139, 51.80615379142346, 28.576337297136476, 34.118529602247534, 27.968553927990655, 27.409502642313377]
0.744 - [59.24585600744725, 10.492981843174954, 73.62886663190898, 51.38258302110338, 29.366522878310924, 31.885158086274018, 29.567921691880283, 28.147826017139334]
0.746 - [60.99573407400072, 10.351572206447392, 73.92008879711176, 51.191341946197625, 28.736553910040374, 32.92416684574022, 28.201985962417044, 28.533212108066095]
0.743 - [61.44526310254049, 9.23141451672566, 73.28431573201962, 51.233064469275625, 28.91218862544634, 32.571373280671935, 28.63892087337988, 27.939166228330052]
0.746 - [60.96282268341634, 9.905427879301344, 73.8921180819305, 51.16826651022912, 29.366345989941564, 33.40538668997164, 27.58107266165967, 27.95795289436463]
0.746 - [60.91060198591594, 8.736230652672766, 73.50034696168835, 51.826920991309144, 29.253670950275556, 33.398450057153106, 28.525334258766286, 28.724459194792615]
0.744 - [60.27470608238093, 10.735469046502672, 74.12855744996602, 51.20624096105015, 29.41581015485128, 32.539608078333494, 29.90260673248367, 28.028217161159372]
0.741 - [60.22002507800559, 10.407133923548113, 74.27117979680182, 51.94703360357945, 30.583215968668725, 31.881571028185967, 28.391350770967918, 28.850158317805402]
0.744 - [61.14267183835364, 9.881054021335348, 73.83217440420925, 52.48612996920032, 29.402317442687497, 32.90625986650879, 28.01589914705012, 28.020107824678988]
0.745 - [61.339179208395876, 9.569907752309147, 73.59020624681399, 52.09142467051164, 28.50716654559086, 33.123427379790556, 28.71456945867356, 28.23192683500131]
0.744 - [61.9942121546176, 9.735626823606868, 74.26324120277376, 51.94679928345416, 29.162142425455357, 31.454286747835358, 29.942437126044098, 28.74465409025644]
0.742 - [61.63674072446957, 9.519955625812523, 74.18747486903447, 51.4933490339642, 29.71849640985951, 32.99375153395326, 27.20209938537953, 28.48872661180734]
0.736 - [60.928728585318545, 10.802011425562604, 72.64020188864012, 52.54842034510866, 28.494658898164882, 32.72623723515642, 27.560143333512627, 30.001220653165777]
